sensor_id,temperature,pressure,humidity,event_time
sensor_0,14.88,800.11,39.92,1723955579253
sensor_1,20.22,1013.72,50.12,1723955579253
sensor_2,25.05,1200.01,60.07,1723955579254
sensor_0,14.86,799.98,40.09,1723955579264
sensor_1,20.26,1012.88,50.01,1723955579264
sensor_2,25.17,1200.37,60.1,1723955579264
sensor_0,15.08,799.83,40.05,1723955579274
sensor_1,20.22,1013.84,50.25,1723955579274
sensor_2,25.26,1200.25,60.32,1723955579274
sensor_0,15.15,800.01,40.09,1723955579284
sensor_1,20.22,1013.86,50.43,1723955579284
sensor_2,25.52,1200.0,60.46,1723955579284
sensor_0,15.31,799.74,40.28,1723955579294
sensor_1,20.43,1013.11,50.47,1723955579295
sensor_2,25.5,1200.42,60.48,1723955579295
sensor_0,15.3,800.3,40.32,1723955579305
sensor_1,20.72,1013.66,50.44,1723955579305
sensor_2,25.59,1200.89,60.64,1723955579305
sensor_0,15.41,800.19,40.31,1723955579315
sensor_1,20.47,1013.47,50.69,1723955579315
sensor_2,26.08,1200.55,60.92,1723955579315
sensor_0,15.21,800.29,40.36,1723955579325
sensor_1,20.6,1014.34,50.74,1723955579325
sensor_2,26.03,1201.06,61.05,1723955579325
sensor_0,15.43,800.35,40.36,1723955579335
sensor_1,20.78,1013.98,50.83,1723955579336
sensor_2,26.4,1200.63,61.12,1723955579336
sensor_0,15.27,800.27,40.34,1723955579346
sensor_1,20.72,1014.18,50.74,1723955579346
sensor_2,26.54,1201.82,61.26,1723955579346
sensor_0,15.68,800.96,40.4,1723955579356
sensor_1,21.02,1014.09,50.83,1723955579356
sensor_2,26.23,1201.13,61.38,1723955579356
sensor_0,15.36,800.4,40.48,1723955579366
sensor_1,20.91,1013.71,51.13,1723955579366
sensor_2,26.7,1201.26,61.52,1723955579366
sensor_0,15.53,800.39,40.49,1723955579376
sensor_1,20.98,1014.71,51.09,1723955579377
sensor_2,26.66,1201.87,61.78,1723955579377
sensor_0,15.7,800.77,40.68,1723955579387
sensor_1,21.22,1014.62,51.15,1723955579387
sensor_2,26.61,1201.39,61.75,1723955579387
sensor_0,15.6,800.29,40.66,1723955579397
sensor_1,21.19,1015.06,51.23,1723955579397
sensor_2,27.08,1202.37,61.93,1723955579397
sensor_0,15.81,800.8,40.6,1723955579407
sensor_1,21.36,1014.3,51.27,1723955579407
sensor_2,27.08,1202.46,62.16,1723955579407
sensor_0,15.59,801.08,40.77,1723955579417
sensor_1,21.73,1014.59,51.56,1723955579417
sensor_2,27.33,1202.66,62.14,1723955579417
sensor_0,15.91,800.76,40.68,1723955579428
sensor_1,21.66,1014.58,51.35,1723955579428
sensor_2,27.32,1201.77,62.25,1723955579428
sensor_0,15.71,800.75,40.83,1723955579438
sensor_1,21.35,1015.15,51.71,1723955579438
sensor_2,27.12,1202.5,62.36,1723955579438
sensor_0,15.7,800.97,40.77,1723955579448
sensor_1,21.75,1015.48,51.7,1723955579448
sensor_2,27.59,1202.41,62.54,1723955579448
sensor_0,15.78,801.13,40.9,1723955579458
sensor_1,21.62,1014.52,51.69,1723955579458
sensor_2,27.38,1202.05,62.48,1723955579458
sensor_0,15.89,800.58,40.93,1723955579469
sensor_1,21.54,1014.67,51.83,1723955579469
sensor_2,27.81,1202.28,62.49,1723955579469
sensor_0,15.97,800.75,40.83,1723955579479
sensor_1,21.52,1014.43,51.9,1723955579479
sensor_2,27.83,1202.28,62.58,1723955579479
sensor_0,15.94,801.19,40.93,1723955579489
sensor_1,22.02,1014.71,51.96,1723955579489
sensor_2,27.89,1202.88,62.71,1723955579489
sensor_0,15.83,800.77,40.93,1723955579499
sensor_1,21.66,1015.34,51.81,1723955579499
sensor_2,27.55,1202.96,62.91,1723955579500
sensor_0,16.12,801.34,40.96,1723955579510
sensor_1,21.97,1014.66,51.96,1723955579510
sensor_2,28.07,1203.13,62.85,1723955579510
sensor_0,16.13,800.93,40.98,1723955579520
sensor_1,21.69,1015.48,51.8,1723955579520
sensor_2,27.8,1202.77,62.9,1723955579520
sensor_0,15.88,800.56,40.88,1723955579530
sensor_1,22.22,1015.33,51.84,1723955579530
sensor_2,27.72,1203.31,63.01,1723955579530
sensor_0,15.96,801.31,40.99,1723955579540
sensor_1,21.71,1015.24,52.02,1723955579541
sensor_2,27.98,1202.59,63.02,1723955579541
sensor_0,15.92,800.62,41.03,1723955579551
sensor_1,22.01,1015.81,52.05,1723955579551
sensor_2,27.78,1202.6,63.03,1723955579551
sensor_0,16.02,801.45,41.09,1723955579561
sensor_1,22.24,1014.72,51.92,1723955579561
sensor_2,27.84,1203.21,63.02,1723955579561
sensor_0,16.06,800.72,40.96,1723955579571
sensor_1,21.98,1015.01,52.0,1723955579571
sensor_2,28.04,1203.2,63.11,1723955579571
sensor_0,16.1,800.91,41.06,1723955579582
sensor_1,22.11,1015.35,52.08,1723955579582
sensor_2,27.85,1202.88,62.89,1723955579582
sensor_0,16.0,801.0,41.0,1723955579592
sensor_1,22.02,1015.07,52.02,1723955579592
sensor_2,27.96,1203.37,63.08,1723955579592
sensor_0,16.04,800.87,41.02,1723955579602
sensor_1,22.04,1014.73,51.86,1723955579602
sensor_2,27.77,1202.57,62.96,1723955579602
sensor_0,15.83,800.66,41.03,1723955579612
sensor_1,22.16,1014.92,52.07,1723955579612
sensor_2,27.85,1203.3,62.94,1723955579612
sensor_0,15.88,801.28,40.92,1723955579623
sensor_1,21.66,1015.16,52.04,1723955579623
sensor_2,28.13,1203.37,63.02,1723955579623
sensor_0,15.81,801.41,41.03,1723955579633
sensor_1,22.04,1014.94,51.93,1723955579633
sensor_2,27.83,1203.15,62.79,1723955579633
sensor_0,16.1,801.22,41.0,1723955579643
sensor_1,22.16,1014.93,52.0,1723955579643
sensor_2,27.63,1202.33,62.76,1723955579643
sensor_0,15.8,800.6,40.89,1723955579653
sensor_1,21.94,1014.82,51.87,1723955579653
sensor_2,27.93,1202.53,62.89,1723955579653
sensor_0,16.08,800.94,40.9,1723955579664
sensor_1,21.67,1015.04,51.89,1723955579664
sensor_2,27.86,1202.46,62.65,1723955579664
sensor_0,15.79,801.37,40.87,1723955579674
sensor_1,21.7,1015.31,51.68,1723955579674
sensor_2,27.7,1202.65,62.77,1723955579674
sensor_0,16.0,800.96,40.91,1723955579684
sensor_1,21.54,1015.41,51.85,1723955579684
sensor_2,27.42,1202.17,62.56,1723955579684
sensor_0,15.65,800.68,40.93,1723955579694
sensor_1,21.7,1014.71,51.79,1723955579694
sensor_2,27.62,1202.04,62.53,1723955579694
sensor_0,15.91,801.24,40.75,1723955579705
sensor_1,21.43,1014.47,51.71,1723955579705
sensor_2,27.21,1202.54,62.39,1723955579705
sensor_0,15.96,800.73,40.8,1723955579715
sensor_1,21.82,1014.45,51.57,1723955579715
sensor_2,27.25,1202.23,62.4,1723955579715
sensor_0,15.74,800.73,40.69,1723955579725
sensor_1,21.46,1014.86,51.56,1723955579725
sensor_2,27.09,1202.41,62.23,1723955579725
sensor_0,15.6,800.85,40.8,1723955579735
sensor_1,21.46,1014.13,51.45,1723955579735
sensor_2,27.32,1201.72,62.02,1723955579735
sensor_0,15.49,800.56,40.58,1723955579745
sensor_1,21.27,1014.54,51.39,1723955579746
sensor_2,26.92,1202.4,61.97,1723955579746
sensor_0,15.77,800.45,40.55,1723955579756
sensor_1,21.21,1014.62,51.21,1723955579756
sensor_2,26.73,1201.38,61.88,1723955579756
sensor_0,15.59,800.17,40.6,1723955579766
sensor_1,20.9,1014.25,51.19,1723955579766
sensor_2,26.92,1202.16,61.89,1723955579766
sensor_0,15.54,800.53,40.6,1723955579776
sensor_1,21.18,1014.26,51.09,1723955579776
sensor_2,26.55,1201.32,61.68,1723955579776
sensor_0,15.51,800.26,40.55,1723955579787
sensor_1,20.99,1014.49,51.03,1723955579787
sensor_2,26.61,1202.01,61.64,1723955579787
sensor_0,15.29,800.78,40.4,1723955579797
sensor_1,21.23,1014.64,51.04,1723955579797
sensor_2,26.24,1201.61,61.44,1723955579797
sensor_0,15.34,800.46,40.42,1723955579807
sensor_1,21.06,1014.49,50.81,1723955579807
sensor_2,26.17,1201.24,61.35,1723955579807
sensor_0,15.52,800.19,40.31,1723955579817
sensor_1,20.57,1014.07,50.81,1723955579817
sensor_2,26.34,1200.87,61.07,1723955579817
sensor_0,15.14,800.5,40.43,1723955579828
sensor_1,20.95,1014.28,50.55,1723955579828
sensor_2,25.96,1200.67,60.91,1723955579828
sensor_0,15.24,800.38,40.23,1723955579838
sensor_1,20.29,1013.38,50.59,1723955579838
sensor_2,25.91,1201.13,60.97,1723955579838
sensor_0,15.1,800.39,40.15,1723955579848
sensor_1,20.64,1014.08,50.62,1723955579848
sensor_2,25.68,1200.26,60.76,1723955579848
sensor_0,15.23,800.1,40.18,1723955579858
sensor_1,20.38,1013.29,50.42,1723955579858
sensor_2,25.64,1200.24,60.52,1723955579858
sensor_0,15.09,799.81,40.06,1723955579868
sensor_1,20.38,1013.52,50.19,1723955579869
sensor_2,25.41,1199.92,60.53,1723955579869
sensor_0,15.08,800.51,40.0,1723955579879
sensor_1,19.96,1013.01,50.24,1723955579879
sensor_2,25.03,1200.39,60.22,1723955579879
sensor_0,15.02,799.81,40.06,1723955579889
sensor_1,20.03,1013.53,50.05,1723955579889
sensor_2,25.26,1200.12,60.1,1723955579889
sensor_0,14.97,799.94,39.96,1723955579899
sensor_1,20.06,1013.12,50.08,1723955579899
sensor_2,24.89,1199.95,60.03,1723955579900
sensor_0,15.05,799.8,40.01,1723955579910
sensor_1,19.75,1012.56,49.97,1723955579910
sensor_2,24.81,1199.5,59.8,1723955579910
sensor_0,14.85,800.05,39.97,1723955579920
sensor_1,19.86,1013.17,49.92,1723955579920
sensor_2,24.55,1199.47,59.77,1723955579920
sensor_0,14.77,799.92,39.92,1723955579930
sensor_1,19.79,1012.92,49.66,1723955579930
sensor_2,24.36,1200.03,59.58,1723955579930
sensor_0,14.68,800.19,39.83,1723955579940
sensor_1,19.39,1012.95,49.49,1723955579940
sensor_2,24.54,1199.01,59.35,1723955579940
sensor_0,14.88,799.84,39.73,1723955579951
sensor_1,19.27,1012.67,49.64,1723955579951
sensor_2,24.13,1199.07,59.26,1723955579951
sensor_0,14.5,799.49,39.75,1723955579961
sensor_1,19.44,1012.85,49.46,1723955579961
sensor_2,23.87,1198.81,59.1,1723955579961
sensor_0,14.64,799.46,39.62,1723955579971
sensor_1,19.41,1012.91,49.24,1723955579971
sensor_2,23.91,1198.62,59.0,1723955579971
sensor_0,14.73,799.72,39.66,1723955579981
sensor_1,19.36,1012.87,49.13,1723955579981
sensor_2,24.03,1198.35,58.81,1723955579981
sensor_0,14.74,799.17,39.53,1723955579992
sensor_1,18.99,1012.47,49.2,1723955579992
sensor_2,23.66,1198.95,58.67,1723955579992
sensor_0,14.51,799.07,39.51,1723955580003
sensor_1,19.23,1011.9,48.94,1723955580003
sensor_2,23.58,1198.98,58.62,1723955580003
sensor_0,14.58,799.29,39.49,1723955580013
sensor_1,19.11,1012.67,48.96,1723955580013
sensor_2,23.48,1198.18,58.4,1723955580013
sensor_0,14.56,799.81,39.39,1723955580023
sensor_1,18.68,1011.55,48.83,1723955580024
sensor_2,23.46,1198.43,58.33,1723955580024
sensor_0,14.59,799.53,39.31,1723955580034
sensor_1,18.56,1012.09,48.79,1723955580034
sensor_2,22.98,1197.74,58.07,1723955580034
sensor_0,14.53,799.51,39.28,1723955580044
sensor_1,18.63,1011.51,48.55,1723955580044
sensor_2,23.01,1198.45,58.01,1723955580044
sensor_0,14.48,799.34,39.4,1723955580054
sensor_1,18.41,1011.43,48.48,1723955580054
sensor_2,23.03,1198.13,58.01,1723955580054
sensor_0,14.42,799.36,39.33,1723955580064
sensor_1,18.69,1012.27,48.7,1723955580064
sensor_2,22.83,1197.63,57.9,1723955580064
sensor_0,14.38,799.02,39.15,1723955580075
sensor_1,18.71,1011.27,48.58,1723955580075
sensor_2,22.74,1197.51,57.75,1723955580075
sensor_0,14.39,798.94,39.11,1723955580085
sensor_1,18.15,1011.81,48.44,1723955580085
sensor_2,22.48,1197.48,57.67,1723955580085
sensor_0,14.3,799.22,39.23,1723955580095
sensor_1,18.38,1012.17,48.4,1723955580095
sensor_2,22.69,1197.28,57.56,1723955580095
sensor_0,14.05,798.82,39.17,1723955580105
sensor_1,18.4,1011.79,48.33,1723955580105
sensor_2,22.34,1197.79,57.4,1723955580105
sensor_0,14.24,799.6,39.2,1723955580116
sensor_1,18.09,1010.96,48.27,1723955580116
sensor_2,22.32,1196.93,57.44,1723955580116
sensor_0,14.17,799.57,39.02,1723955580126
sensor_1,18.29,1010.96,48.06,1723955580126
sensor_2,22.17,1197.02,57.39,1723955580126
sensor_0,14.16,799.03,39.06,1723955580136
sensor_1,18.19,1011.46,48.31,1723955580136
sensor_2,22.04,1197.5,57.22,1723955580136
sensor_0,14.14,798.66,39.05,1723955580146
sensor_1,18.27,1011.11,48.04,1723955580146
sensor_2,22.36,1197.53,57.18,1723955580146
sensor_0,14.23,798.86,39.0,1723955580156
sensor_1,17.8,1011.93,48.09,1723955580157
sensor_2,22.07,1197.0,57.04,1723955580157
sensor_0,14.01,799.07,39.1,1723955580167
sensor_1,17.92,1011.23,47.96,1723955580167
sensor_2,22.11,1196.55,57.19,1723955580167
sensor_0,13.92,798.77,38.96,1723955580177
sensor_1,18.13,1010.75,48.17,1723955580177
sensor_2,22.27,1196.56,56.95,1723955580177
sensor_0,14.04,799.14,38.95,1723955580187
sensor_1,18.05,1010.87,47.89,1723955580187
sensor_2,22.02,1197.0,57.1,1723955580187
sensor_0,13.95,798.59,38.91,1723955580197
sensor_1,17.9,1011.4,48.07,1723955580198
sensor_2,21.86,1197.39,57.03,1723955580198
sensor_0,13.9,798.94,39.07,1723955580208
sensor_1,17.98,1011.8,47.89,1723955580208
sensor_2,21.94,1197.0,57.03,1723955580208
sensor_0,14.03,798.74,38.95,1723955580218
sensor_1,17.94,1011.67,47.92,1723955580218
sensor_2,22.09,1196.9,57.06,1723955580218
sensor_0,14.01,798.83,39.07,1723955580228
sensor_1,18.14,1011.65,47.89,1723955580228
sensor_2,21.94,1197.27,56.95,1723955580228
sensor_0,13.8,799.42,38.91,1723955580238
sensor_1,18.3,1011.18,48.11,1723955580238
sensor_2,22.09,1196.89,57.0,1723955580238
sensor_0,14.07,799.17,38.92,1723955580249
sensor_1,17.93,1011.18,48.02,1723955580249
sensor_2,22.15,1196.99,57.07,1723955580249
sensor_0,13.91,798.95,39.03,1723955580259
sensor_1,17.86,1011.35,47.9,1723955580259
sensor_2,21.96,1197.04,57.12,1723955580259
sensor_0,13.96,799.16,38.98,1723955580269
sensor_1,17.86,1011.16,48.0,1723955580269
sensor_2,21.96,1197.11,57.06,1723955580269
sensor_0,14.11,798.69,39.04,1723955580279
sensor_1,17.92,1011.49,48.19,1723955580279
sensor_2,22.15,1197.44,57.04,1723955580279
sensor_0,14.25,799.21,39.08,1723955580290
sensor_1,18.37,1011.96,48.04,1723955580290
sensor_2,21.94,1196.94,57.09,1723955580290
sensor_0,13.91,799.15,39.1,1723955580300
sensor_1,18.15,1011.46,48.0,1723955580300
sensor_2,22.46,1197.51,57.19,1723955580300
sensor_0,14.04,799.45,39.03,1723955580310
sensor_1,18.45,1011.5,48.07,1723955580310
sensor_2,22.44,1197.08,57.27,1723955580310
sensor_0,14.02,798.68,39.04,1723955580320
sensor_1,17.93,1011.03,48.21,1723955580320
sensor_2,22.42,1197.11,57.33,1723955580320
sensor_0,14.19,799.15,39.1,1723955580331
sensor_1,18.23,1011.23,48.37,1723955580331
sensor_2,22.42,1196.93,57.34,1723955580331
sensor_0,14.06,799.11,39.17,1723955580341
sensor_1,18.12,1011.92,48.31,1723955580341
sensor_2,22.73,1197.18,57.55,1723955580341
sensor_0,14.31,799.24,39.2,1723955580351
sensor_1,18.51,1012.02,48.4,1723955580351
sensor_2,22.43,1197.31,57.48,1723955580351
sensor_0,14.16,799.41,39.16,1723955580361
sensor_1,18.29,1012.15,48.32,1723955580361
sensor_2,22.6,1197.74,57.7,1723955580362
sensor_0,14.36,799.73,39.27,1723955580372
sensor_1,18.5,1012.04,48.38,1723955580372
sensor_2,22.87,1197.97,57.81,1723955580372
sensor_0,14.16,799.3,39.29,1723955580382
sensor_1,18.35,1011.73,48.52,1723955580382
sensor_2,23.01,1197.35,57.77,1723955580382
sensor_0,14.48,799.57,39.25,1723955580392
sensor_1,18.58,1012.23,48.79,1723955580392
sensor_2,23.13,1197.65,58.05,1723955580392
sensor_0,14.34,799.21,39.37,1723955580402
sensor_1,18.74,1011.95,48.65,1723955580402
sensor_2,23.15,1198.05,58.04,1723955580403
sensor_0,14.52,799.79,39.4,1723955580413
sensor_1,18.68,1011.68,48.72,1723955580413
sensor_2,23.27,1197.8,58.15,1723955580413
sensor_0,14.43,799.54,39.48,1723955580423
sensor_1,18.97,1012.36,48.91,1723955580423
sensor_2,23.54,1197.96,58.34,1723955580423
sensor_0,14.54,799.77,39.39,1723955580433
sensor_1,19.23,1012.15,48.9,1723955580433
sensor_2,23.45,1198.96,58.59,1723955580433
sensor_0,14.48,799.9,39.48,1723955580443
sensor_1,19.27,1011.76,49.2,1723955580444
sensor_2,23.44,1198.72,58.59,1723955580444
sensor_0,14.45,800.03,39.63,1723955580454
sensor_1,18.86,1012.57,49.07,1723955580454
sensor_2,23.81,1199.05,58.67,1723955580454
sensor_0,14.48,799.62,39.69,1723955580464
sensor_1,19.01,1012.68,49.22,1723955580464
sensor_2,24.05,1199.34,58.88,1723955580464
sensor_0,14.68,799.27,39.64,1723955580474
sensor_1,19.65,1012.99,49.46,1723955580474
sensor_2,23.94,1198.62,59.0,1723955580474
sensor_0,14.71,799.86,39.79,1723955580484
sensor_1,19.18,1013.1,49.3,1723955580485
sensor_2,24.21,1199.45,59.23,1723955580485
sensor_0,14.85,799.99,39.8,1723955580495
sensor_1,19.78,1013.34,49.62,1723955580495
sensor_2,24.48,1199.41,59.37,1723955580495
sensor_0,14.88,800.21,39.92,1723955580505
sensor_1,19.62,1012.6,49.51,1723955580505
sensor_2,24.45,1199.47,59.35,1723955580505
sensor_0,14.78,800.23,39.93,1723955580515
sensor_1,19.73,1013.31,49.69,1723955580515
sensor_2,24.68,1199.63,59.49,1723955580515
sensor_0,14.81,800.23,39.84,1723955580525
sensor_1,19.74,1013.18,49.78,1723955580526
sensor_2,24.92,1199.43,59.84,1723955580526
sensor_0,14.84,800.41,40.05,1723955580536
sensor_1,19.82,1012.59,50.01,1723955580536
sensor_2,25.13,1199.39,59.91,1723955580536
sensor_0,15.0,800.4,40.07,1723955580546
sensor_1,19.98,1012.83,49.91,1723955580546
sensor_2,25.25,1200.33,60.16,1723955580546
sensor_0,15.04,799.77,40.07,1723955580556
sensor_1,19.88,1013.4,50.07,1723955580556
sensor_2,25.12,1200.33,60.11,1723955580556
sensor_0,15.29,799.92,40.17,1723955580566
sensor_1,20.49,1013.51,50.33,1723955580566
sensor_2,25.26,1200.21,60.29,1723955580566
sensor_0,15.21,799.92,40.2,1723955580576
sensor_1,20.36,1013.59,50.25,1723955580576
sensor_2,25.41,1200.22,60.4,1723955580576
sensor_0,15.19,800.05,40.13,1723955580587
sensor_1,20.54,1013.44,50.58,1723955580587
sensor_2,25.9,1200.54,60.73,1723955580587
sensor_0,15.24,800.22,40.3,1723955580597
sensor_1,20.39,1013.99,50.45,1723955580597
sensor_2,25.84,1200.73,60.78,1723955580597
sensor_0,15.32,800.61,40.29,1723955580607
sensor_1,20.37,1014.39,50.66,1723955580607
sensor_2,26.06,1200.75,60.94,1723955580607
sensor_0,15.51,800.75,40.42,1723955580618
sensor_1,20.53,1013.62,50.78,1723955580618
sensor_2,25.95,1201.01,60.97,1723955580619
sensor_0,15.53,800.79,40.31,1723955580629
sensor_1,20.53,1014.45,50.67,1723955580629
sensor_2,26.35,1200.97,61.12,1723955580629
sensor_0,15.33,800.53,40.52,1723955580639
sensor_1,21.06,1014.09,50.93,1723955580639
sensor_2,26.24,1200.9,61.3,1723955580639
sensor_0,15.44,800.33,40.51,1723955580652
sensor_1,21.28,1014.13,50.95,1723955580652
sensor_2,26.45,1201.7,61.55,1723955580652
sensor_0,15.64,800.5,40.53,1723955580664
sensor_1,21.23,1014.77,50.95,1723955580665
sensor_2,26.7,1201.91,61.56,1723955580665
sensor_0,15.77,800.75,40.52,1723955580675
sensor_1,21.36,1014.36,51.09,1723955580675
sensor_2,26.71,1201.74,61.69,1723955580675
sensor_0,15.71,801.04,40.55,1723955580685
sensor_1,21.22,1014.9,51.17,1723955580685
sensor_2,26.79,1201.31,61.79,1723955580685
sensor_0,15.73,800.61,40.66,1723955580695
sensor_1,21.55,1014.28,51.31,1723955580695
sensor_2,26.97,1202.52,62.08,1723955580695
sensor_0,15.64,800.2,40.63,1723955580707
sensor_1,21.13,1014.33,51.5,1723955580707
sensor_2,27.16,1202.27,62.19,1723955580707
sensor_0,15.87,800.89,40.7,1723955580717
sensor_1,21.62,1014.88,51.37,1723955580717
sensor_2,27.27,1202.43,62.11,1723955580717
sensor_0,15.92,800.42,40.76,1723955580727
sensor_1,21.63,1014.49,51.5,1723955580727
sensor_2,27.42,1201.81,62.25,1723955580728
sensor_0,15.73,801.12,40.73,1723955580738
sensor_1,21.62,1014.96,51.53,1723955580738
sensor_2,27.26,1202.43,62.36,1723955580738
sensor_0,15.96,801.16,40.83,1723955580748
sensor_1,21.85,1015.03,51.58,1723955580748
sensor_2,27.37,1202.81,62.55,1723955580748
sensor_0,15.75,801.16,40.84,1723955580758
sensor_1,21.94,1015.17,51.7,1723955580758
sensor_2,27.56,1202.32,62.54,1723955580758
sensor_0,15.99,800.92,40.87,1723955580768
sensor_1,21.82,1015.14,51.66,1723955580768
sensor_2,27.7,1203.13,62.61,1723955580768
sensor_0,15.71,800.79,40.88,1723955580778
sensor_1,21.84,1014.61,51.9,1723955580778
sensor_2,27.45,1202.74,62.77,1723955580779
sensor_0,15.76,800.83,41.0,1723955580789
sensor_1,21.78,1015.24,51.78,1723955580789
sensor_2,27.62,1202.75,62.78,1723955580789
sensor_0,16.0,800.61,40.99,1723955580799
sensor_1,21.86,1014.75,51.86,1723955580799
sensor_2,27.57,1202.55,62.83,1723955580799
sensor_0,16.04,801.32,41.0,1723955580809
sensor_1,21.63,1015.31,51.88,1723955580809
sensor_2,27.72,1203.1,62.78,1723955580809
sensor_0,16.03,800.52,41.05,1723955580819
sensor_1,22.14,1014.86,52.03,1723955580819
sensor_2,28.0,1203.15,63.01,1723955580819
sensor_0,16.17,800.98,40.99,1723955580830
sensor_1,21.92,1015.29,51.94,1723955580830
sensor_2,27.9,1202.87,62.9,1723955580830
sensor_0,15.79,800.76,40.93,1723955580840
sensor_1,22.0,1015.72,51.94,1723955580840
sensor_2,27.76,1202.69,62.85,1723955580840
sensor_0,16.14,800.74,41.02,1723955580850
sensor_1,21.71,1014.96,51.92,1723955580850
sensor_2,27.76,1202.76,62.96,1723955580850
sensor_0,16.02,801.01,41.08,1723955580860
sensor_1,21.94,1015.66,52.05,1723955580861
sensor_2,27.87,1202.6,62.89,1723955580861
sensor_0,15.92,801.22,40.99,1723955580871
sensor_1,22.05,1015.37,51.97,1723955580871
sensor_2,27.78,1203.43,62.93,1723955580871
sensor_0,15.99,801.44,40.97,1723955580881
sensor_1,22.05,1015.57,52.14,1723955580881
sensor_2,28.03,1203.06,63.07,1723955580881
sensor_0,16.05,801.19,41.08,1723955580891
sensor_1,21.84,1015.01,52.0,1723955580892
sensor_2,28.23,1202.88,63.07,1723955580892
sensor_0,16.0,801.39,40.96,1723955580902
sensor_1,22.07,1015.31,51.84,1723955580902
sensor_2,28.1,1202.56,63.03,1723955580902
sensor_0,15.99,800.66,41.04,1723955580912
sensor_1,21.97,1014.95,51.9,1723955580912
sensor_2,27.78,1203.08,63.01,1723955580912
sensor_0,16.1,800.88,41.03,1723955580922
sensor_1,22.2,1014.66,52.0,1723955580922
sensor_2,28.11,1202.59,62.9,1723955580922
sensor_0,15.8,800.47,40.86,1723955580932
sensor_1,21.93,1015.31,51.78,1723955580932
sensor_2,27.93,1203.24,62.83,1723955580932
sensor_0,15.9,800.92,41.02,1723955580943
sensor_1,21.96,1015.02,51.79,1723955580943
sensor_2,28.01,1203.22,62.84,1723955580943
sensor_0,16.1,800.64,40.96,1723955580953
sensor_1,21.59,1015.21,51.87,1723955580953
sensor_2,27.74,1202.99,62.85,1723955580953
sensor_0,15.74,800.75,40.84,1723955580963
sensor_1,21.82,1015.57,51.92,1723955580963
sensor_2,27.65,1202.39,62.73,1723955580963
sensor_0,15.77,800.4,40.95,1723955580973
sensor_1,21.74,1015.31,51.62,1723955580973
sensor_2,27.55,1203.17,62.74,1723955580973
sensor_0,15.85,801.12,40.95,1723955580984
sensor_1,21.49,1015.37,51.6,1723955580984
sensor_2,27.72,1202.03,62.64,1723955580984
sensor_0,15.99,800.91,40.91,1723955580994
sensor_1,21.67,1015.15,51.76,1723955580994
sensor_2,27.66,1202.47,62.55,1723955580994
sensor_0,15.71,800.52,40.79,1723955581004
sensor_1,21.33,1014.76,51.72,1723955581004
sensor_2,27.54,1201.91,62.48,1723955581004
sensor_0,15.84,800.45,40.79,1723955581014
sensor_1,21.34,1015.31,51.41,1723955581014
sensor_2,27.07,1202.33,62.38,1723955581014
sensor_0,15.71,800.52,40.72,1723955581025
sensor_1,21.59,1014.67,51.59,1723955581025
sensor_2,27.37,1202.52,62.22,1723955581025
sensor_0,15.74,800.81,40.74,1723955581035
sensor_1,21.32,1014.97,51.37,1723955581035
sensor_2,26.89,1202.48,62.06,1723955581035
sensor_0,15.49,800.62,40.62,1723955581045
sensor_1,21.35,1014.94,51.35,1723955581045
sensor_2,26.84,1202.01,61.95,1723955581045
sensor_0,15.49,800.15,40.54,1723955581056
sensor_1,21.07,1014.84,51.13,1723955581056
sensor_2,26.83,1202.11,61.86,1723955581056
sensor_0,15.56,800.85,40.55,1723955581066
sensor_1,21.14,1014.26,51.18,1723955581066
sensor_2,26.57,1201.49,61.66,1723955581066
sensor_0,15.37,800.7,40.56,1723955581076
sensor_1,21.07,1014.5,51.21,1723955581076
sensor_2,26.75,1201.12,61.65,1723955581076
sensor_0,15.5,800.24,40.57,1723955581086
sensor_1,20.73,1014.09,51.0,1723955581087
sensor_2,26.54,1200.98,61.59,1723955581087
sensor_0,15.35,800.11,40.44,1723955581097
sensor_1,21.02,1014.24,50.89,1723955581097
sensor_2,26.26,1201.09,61.29,1723955581097
sensor_0,15.35,800.35,40.33,1723955581107
sensor_1,21.11,1014.38,50.75,1723955581107
sensor_2,26.05,1201.42,61.33,1723955581107
sensor_0,15.45,800.67,40.27,1723955581117
sensor_1,20.55,1014.54,50.76,1723955581117
sensor_2,26.31,1200.64,61.08,1723955581117
sensor_0,15.12,800.67,40.3,1723955581127
sensor_1,20.79,1014.27,50.49,1723955581127
sensor_2,25.71,1200.79,61.04,1723955581127
sensor_0,15.3,799.81,40.34,1723955581138
sensor_1,20.81,1013.97,50.54,1723955581138
sensor_2,25.66,1200.76,60.92,1723955581138
sensor_0,15.33,800.16,40.17,1723955581148
sensor_1,20.49,1014.17,50.4,1723955581148
sensor_2,25.44,1201.05,60.73,1723955581148
sensor_0,15.36,800.5,40.09,1723955581158
sensor_1,20.52,1013.45,50.32,1723955581158
sensor_2,25.42,1200.0,60.57,1723955581158
sensor_0,15.22,799.65,40.18,1723955581168
sensor_1,20.35,1013.27,50.23,1723955581168
sensor_2,25.27,1200.73,60.31,1723955581168
sensor_0,14.91,799.66,40.13,1723955581178
sensor_1,20.09,1013.36,50.26,1723955581179
sensor_2,25.37,1200.68,60.3,1723955581179
sensor_0,14.96,800.22,40.03,1723955581189
sensor_1,19.78,1013.62,50.14,1723955581189
